Response_ID,DOB,Gender,Experience,Experience_Order,Industry,Occupation,Employees_No,Employees_No_Order,Household,Household_Order,Area,Q4_Actual_Work_Time_Remotely,Q4_Preferred_Work_Time_Remotely,This_Year_Actual_Work_Time_Remotely,This_Year_Preferred_Work_Time_Remotely,Always_Preferred_Work_Time_Remotely,Has_Remote_Work_Policy_Changed,Past_6Months_Has_Worked_Hybrid_Daily,Actual_Work_Hybrid_Daily,Preferred_Work_Hybrid_Daily,Has_Employer_Workplace_Time_Policy,Employer_Workplace_Policy_Time,Has_AgreedTo_Like_Employer_Remote_Work_Policy,Has_AgreedTo_Like_Employer_Remote_Work_Policy_Order,Has_AgreedTo_Choose_Remote_Work_Hours,Has_AgreedTo_Choose_Remote_Work_Hours_Order,Has_AgreedTo_Choose_Remote_Work_Days,Has_AgreedTo_Choose_Remote_Work_Days_Order,Has_AgreedTo_Manager_Direct_Remote_Work,Has_AgreedTo_Manager_Direct_Remote_Work_Order,Last_6Months_Has_AgreedTo_Org_Encouraged_Remote_Work,Last_6Months_Has_AgreedTo_Org_Encouraged_Remote_Work_Order,Last_6Months_Has_AgreedTo_Org_Prepared_Remote_Work,Last_6Months_Has_AgreedTo_Org_Prepared_Remote_Work_Order,Last_6Months_Has_AgreedTo_Employees_UsedTo_Remote_Work,Last_6Months_Has_AgreedTo_Employees_UsedTo_Remote_Work_Order,Last_6Months_Has_AgreedTo_Get_Easy_Permission_Remote_Work,Last_6Months_Has_AgreedTo_Get_Easy_Permission_Remote_Work_Order,Last_6Months_Has_AgreedTo_Colleagues_Easyily_Collaborated_Remote_Work,Last_6Months_Has_AgreedTo_Colleagues_Easyily_Collaborated_Remote_Work_Order,Last_6Months_Has_AgreedTo_Remote_Work_Reduces_Promotion_Chances,Last_6Months_Has_AgreedTo_Remote_Work_Reduces_Promotion_Chances_Order,Last_6Months_Has_AgreedTo_More_Breaks_Remote_Work,Last_6Months_Has_AgreedTo_More_Breaks_Remote_Work_Order,Has_Remote_work_Affect_Employer,Has_Remote_work_Affect_Employer_Order,Employer_Remote_Work_Policy_Feeling,Employer_Remote_Work_Policy_Feeling_Order,Remote_Work_Most_Supportive,Would_Employer_Encourage_Remote_Work,Would_Employer_Encourage_Remote_Work_Order,Would_Employer_Support_Remote_Work,Would_Employer_Support_Remote_Work_Order,Would_Choose_Remote_Work,Would_Choose_Remote_Work_Order,This_Year_PrepareForWorkAndCommuting_At_Workplace_Hours,This_Year_Work_At_Workplace_Hours,This_Year_CaringAndResponsibilities_At_Workplace_Hours,This_Year_PersonalAndFamilyTime_At_Workplace_Hours,This_Year_Sleep_At_Workplace_Hours,This_Year_PrepareForWorkAndCommuting_At_Remote_Work_Hours,This_Year_Work_At_Remote_Work_Hours,This_Year_CaringAndResponsibilities_At_Remote_Work_Hours,This_Year_PersonalAndFamilyTime_At_Remote_Work_Hours,This_Year_Sleep_At_Remote_Work_Hours,Has_Negotiate_PayCut_To_Work_Remotely,Biggest_PayCut_Percentage,Past_6Months_Remote_Work_Barriers_State_Caring_Responsibilities,Past_6Months_Remote_Work_Barriers_State_Caring_Responsibilities_Order,Past_6Months_Remote_Work_Barriers_State_Connectivity,Past_6Months_Remote_Work_Barriers_State_Connectivity_Order,Past_6Months_Remote_Work_Barriers_State_Org_Software_System,Past_6Months_Remote_Work_Barriers_State_Org_Software_System_Order,Past_6Months_Remote_Work_Barriers_State_Collaporation,Past_6Months_Remote_Work_Barriers_State_Collaporation_Order,Past_6Months_Remote_Work_Barriers_State_Poor_Mnagement,Past_6Months_Remote_Work_Barriers_State_Poor_Mnagement_Order,Past_6Months_Remote_Work_Barriers_State_IT_Equipment,Past_6Months_Remote_Work_Barriers_State_IT_Equipment_Order,Past_6Months_Remote_Work_Barriers_State_Feeling_Isolated,Past_6Months_Remote_Work_Barriers_State_Feeling_Isolated_Order,Past_6Months_Remote_Work_Barriers_State_Extra_Costs,Past_6Months_Remote_Work_Barriers_State_Extra_Costs_Order,Past_6Months_Remote_Work_Barriers_State_Cyper_Security,Past_6Months_Remote_Work_Barriers_State_Cyper_Security_Order,Past_6Months_Remote_Work_Barriers_State_Workplace_Only_Tasks,Past_6Months_Remote_Work_Barriers_State_Workplace_Only_Tasks_Order,Past_6Months_Remote_Work_Barriers_State_Workspace,Past_6Months_Remote_Work_Barriers_State_Workspace_Order,Past_6Months_Remote_Work_Barriers_State_Motivation,Past_6Months_Remote_Work_Barriers_State_Motivation_Order,Past_6Months_Remote_Work_Barriers_State_Management_Remote_Work_Discouragement,Past_6Months_Remote_Work_Barriers_State_Management_Remote_Work_Discouragement_Order,Past_6Months_Remote_Work_Barriers_State_Living_Situation,Past_6Months_Remote_Work_Barriers_State_Living_Situation_Order,Past_6Months_Remote_Work_Barriers_State_Remote_Work_Skills_Lack,Past_6Months_Remote_Work_Barriers_State_Remote_Work_Skills_Lack_Order,Past_6Months_Remote_Work_Barriers_State_Health_And_Safety,Past_6Months_Remote_Work_Barriers_State_Health_And_Safety_Order,Has_AgreedTo_Feel_Better_Working_Remotely,Has_AgreedTo_Feel_Better_Working_Remotely_Order,Has_AgreedTo_More_Active_Working_Remotely,Has_AgreedTo_More_Active_Working_Remotely_Order,Has_AgreedTo_Feel_Better_Working_OnSite,Has_AgreedTo_Feel_Better_Working_OnSite_Order,Are_You_Manager,Have_Your_Employees_Work_Remotely,Has_AgreedTo_Control_Employees_Working_Remotely,Has_AgreedTo_Control_Employees_Working_Remotely_Order,Has_AgreedTo_Retain_Employees_Working_Remotely,Has_AgreedTo_Retain_Employees_Working_Remotely_Order,Has_AgreedTo_Recruit_Employees_Working_Remotely,Has_AgreedTo_Recruit_Employees_Working_Remotely_Order,Has_AgreedTo_TeamWork_Working_Remotely_Well,Has_AgreedTo_TeamWork_Working_Remotely_Well_Order,Has_AgreedTo_Manage_Employees_Easily_Working_Remotely,Has_AgreedTo_Manage_Employees_Easily_Working_Remotely_Order,Has_AgreedTo_Manage_Poor_Performers_Easily_Working_Remotely,Has_AgreedTo_Manage_Poor_Performers_Easily_Working_Remotely_Order,Has_AgreedTo_Feel_Well_PreparedTo_Manage_Employees_Easily_Working_Remotely,Has_AgreedTo_Feel_Well_PreparedTo_Manage_Employees_Easily_Working_Remotely_Order,Has_AgreedTo_Manage_Employees_Working_Remotely_FocusOnResults,Has_AgreedTo_Manage_Employees_Working_Remotely_FocusOnResults_Order,Has_AgreedTo_Contact_Employees_Easily_Working_Remotely,Has_AgreedTo_Contact_Employees_Easily_Working_Remotely_Order,Your_Productivity_Comparison,Employees_Productivity_Comparison,Biggest_Barriers,Smallest_Barriers
1252,1982,Male,Between 1 and 5 years,2,"Transport, Postal and Warehousing","Managers - Hospitality, Retail and Service Managers",More than 200,5,Single person,1,Regional," 20%"," 50% - About half of my time"," 20%"," 40%"," 40%",Yes,Yes," 1% - 9% - Less than 10% of my time"," 20%",Yes," 80%",Somewhat disagree,2,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat disagree,2,Somewhat disagree,2,Somewhat Positive,4,Neither positive nor negative,3,My direct manger(s),Somewhat unlikely,2,Neither unlikely or likely,3,Neither unlikely or likely,3,0.7,8,2,5.3,8,0,8.5,3,4.5,8,No,0.19,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,More Productive By 30 %,Employee Productivity Hasn't Been Submitted,Interruptions,Problems with audio-visual setup
1209,1987,Male,Between 1 and 5 years,2,Other Services,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,5,Single person,1,Metro,100% - I spent all of my time remote working," 80%",100% - I spent all of my time remote working," 80%"," 80%",Yes,Yes," 90%"," 80%",No," 0%",Somewhat agree,4,Somewhat disagree,2,Somewhat disagree,2,Strongly agree,5,Neither agree nor disagree,3,Somewhat disagree,2,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Strongly disagree,1,Somewhat Positive,4,Somewhat Positive,4,Senior leadership,Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,2,9,2,5,6,1,12,3,3,5,No,0.19,Somewhat worsened,2,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Significantly worsened,1,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Not a barrier for me,6,Significantly worsened,1,Stayed about the same,3,Significantly worsened,1,Somewhat disagree,2,Strongly disagree,1,Somewhat agree,4,Yes,Yes,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Level Of The Productivity Is The Same,Level Of The Productivity Is The Same,Noisy work environment,Problems with audio-visual setup
1242,1961,Male,More than 5 years,3,Other Services,Labourers - Other Labourers,Between 1 and 4,2,Couple with no dependent children,2,Regional," 90%"," 50% - About half of my time"," 90%"," 90%"," 50% - About half of my time",No,No," 0%"," 0%",No," 0%",Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Neither agree nor disagree,3,Somewhat agree,4,Strongly Positive,5,Somewhat Positive,4,They are about the same,Neither unlikely or likely,3,Neither unlikely or likely,3,Neither unlikely or likely,3,3,4,6,4,7,2,8,2,5,7,No,0.19,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Not a barrier for me,6,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Level Of The Productivity Is The Same,Employee Productivity Hasn't Been Submitted,NA,NA
1183,1990,Male,Between 1 and 5 years,2,Manufacturing,Technicians and trades workers - Automotive and Engineering Trades Workers,Between 20 and 199,4,Single person,1,Metro," 50% - I spent about half of my time remote working"," 50% - About half of my time"," 50% - I spent about half of my time remote working"," 50% - About half of my time"," 50% - About half of my time",Yes,Yes," 20%"," 1% - 9% - Less than 10% of my time",Yes," 20%",Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Somewhat disagree,2,Neither agree nor disagree,3,Strongly agree,5,Strongly disagree,1,Somewhat disagree,2,Strongly Positive,5,Neither positive nor negative,3,My direct manger(s),Very unlikely,1,Very unlikely,1,Very unlikely,1,3,8,3,1,9,0,9,3,4,8,Yes,0.01,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Significantly improved,5,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Significantly improved,5,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Significantly improved,5,Strongly agree,5,Strongly agree,5,Strongly disagree,1,Yes,Yes,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,More Productive By 50 %,More Productive By 50 %,Interruptions,Lack of privacy
1273,1987,Female,More than 5 years,3,Public Administration and Safety,"Professionals - Design, Engineering, Science and Transport Professionals",Between 20 and 199,4,Couple with dependent children,4,Regional," 50% - I spent about half of my time remote working"," 70%"," 10%"," 60%"," 60%",Yes,Yes," 30%"," 50% - About half of my time",Yes," 30%",Somewhat disagree,2,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat disagree,2,Somewhat disagree,2,Somewhat Positive,4,Neither positive nor negative,3,My direct manger(s),Somewhat unlikely,2,Neither unlikely or likely,3,Somewhat likely,4,4,6,1,5,8,4,6,1,5,8,No,0.19,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,More Productive By 50 %,Employee Productivity Hasn't Been Submitted,Interruptions,Connectivity/internet issues
1281,1964,Male,Between 1 and 5 years,2,Public Administration and Safety,"Managers - Chief Executives, General Managers and Legislators",More than 200,5,Couple with dependent children,4,Regional," 20%"," 20%"," 20%"," 20%"," 20%",Yes,Yes," 20%"," 20%",Yes," 20%",Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Neither agree nor disagree,3,Somewhat disagree,2,Somewhat disagree,2,Neither agree nor disagree,3,Somewhat disagree,2,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither positive nor negative,3,Strongly Positive,5,They are about the same,Neither unlikely or likely,3,Neither unlikely or likely,3,Neither unlikely or likely,3,1,9,1,5,8,1,10,3,5,5,Yes,0.2,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Significantly worsened,1,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Yes,Yes,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat disagree,2,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Level Of The Productivity Is The Same,Level Of The Productivity Is The Same,Difficulty collaborating with remote colleagues,Connectivity/internet issues
1268,1977,Male,More than 5 years,3,Information Media and Telecommunications,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,4,Couple with no dependent children,2,Regional," 20%"," 90%"," 0% - Rarely or never",100% - All of my time,100% - All of my time,Yes,Yes," 10%"," 1% - 9% - Less than 10% of my time",No," 0%",Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither positive nor negative,3,Neither positive nor negative,3,They are about the same,Neither unlikely or likely,3,Neither unlikely or likely,3,Neither unlikely or likely,3,1,8,2,6,7,0,7,2,7,8,Yes,0.03,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Yes,Yes,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,More Productive By 20 %,More Productive By 20 %,Lack of appropriate work and meeting spaces,Problems with audio-visual setup
1293,1962,Male,More than 5 years,3,"Agriculture, Forestry and Fishing",Technicians and trades workers - Other Technicians and Trades Workers,I am a sole trader/owner-operator,1,Single person,1,Regional," 70%"," 70%"," 1% - 9% - Less than 10% of my time"," 0% - I would not have preferred to work remotely"," 0% - I would prefer not to work remotely",Yes,No," 0%"," 0%",No," 0%",Strongly agree,5,Strongly agree,5,Strongly agree,5,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat Positive,4,Strongly Positive,5,They are about the same,Neither unlikely or likely,3,Somewhat likely,4,Neither unlikely or likely,3,2.5,7,1,6.5,7,2.5,7,1,6.5,7,Yes,0.05,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Level Of The Productivity Is The Same,Employee Productivity Hasn't Been Submitted,NA,NA
1301,1971,Female,Between 1 and 5 years,2,"Professional, Scientific and Technical","Professionals - Legal, Social and Welfare Professionals",Between 20 and 199,4,Couple with dependent children,4,Regional," 90%"," 70%"," 90%"," 70%"," 70%",No,No," 0%"," 0%",No," 0%",Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Strongly agree,5,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Strongly disagree,1,Somewhat agree,4,Somewhat disagree,2,Somewhat Positive,4,Neither positive nor negative,3,They are about the same,Somewhat unlikely,2,Somewhat unlikely,2,Neither unlikely or likely,3,2,8,4,3,7,1,8,5,3,7,No,0.19,Stayed about the same,3,Somewhat worsened,2,Significantly worsened,1,Significantly worsened,1,Somewhat worsened,2,Somewhat worsened,2,Not a barrier for me,6,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Not a barrier for me,6,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,More Productive By 20 %,Employee Productivity Hasn't Been Submitted,NA,NA
1310,1979,Female,Between 1 and 5 years,2,Accommodation and Food,Labourers - Cleaners and Laundry Workers,Between 1 and 4,2,Couple with no dependent children,2,Regional," 50% - I spent about half of my time remote working"," 70%"," 80%"," 50% - About half of my time"," 60%",Yes,Yes," 80%"," 80%",Yes," 80%",Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat disagree,2,Strongly disagree,1,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither positive nor negative,3,Somewhat Positive,4,They are about the same,Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,5,5,5,5,4,4,5,5,5,5,No,0.19,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Yes,Yes,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,More Productive By 50 %,More Productive By 50 %,Lack of privacy,Interruptions
1323,1964,Male,More than 5 years,3,Public Administration and Safety,"Professionals - Legal, Social and Welfare Professionals",More than 200,5,Couple with no dependent children,2,Regional," 0% - Rarely or never"," 50% - About half of my time"," 0% - Rarely or never"," 50% - About half of my time"," 50% - About half of my time",No,Yes," 1% - 9% - Less than 10% of my time"," 50% - About half of my time",Yes," 50% - About half of my time",Neither agree nor disagree,3,Somewhat disagree,2,Somewhat disagree,2,Strongly agree,5,Somewhat disagree,2,Somewhat disagree,2,Somewhat disagree,2,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat Positive,4,Neither positive nor negative,3,They are about the same,Somewhat likely,4,Neither unlikely or likely,3,Neither unlikely or likely,3,1,9.5,2,2,9.5,0,9.5,2,3,9.5,No,0.19,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Not a barrier for me,6,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Yes,Yes,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Level Of The Productivity Is The Same,Level Of The Productivity Is The Same,Problems with audio-visual setup,Noisy work environment
1332,1972,Male,More than 5 years,3,Public Administration and Safety,Managers - Specialist Managers,More than 200,5,Couple with dependent children,4,Regional," 50% - I spent about half of my time remote working"," 0% - I would not have preferred to work remotely"," 50% - I spent about half of my time remote working"," 0% - I would not have preferred to work remotely"," 0% - I would prefer not to work remotely",No,Yes," 30%"," 30%",Yes," 50% - About half of my time",Somewhat agree,4,Somewhat disagree,2,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat Negative,2,Somewhat Positive,4,Senior leadership,Somewhat likely,4,Somewhat likely,4,Neither unlikely or likely,3,1,9,1,4,9,1,8,4,2,9,No,0.19,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Somewhat worsened,2,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Neither agree nor disagree,3,Somewhat disagree,2,Somewhat agree,4,Yes,Yes,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Somewhat disagree,2,Somewhat disagree,2,Strongly disagree,1,Somewhat disagree,2,Somewhat agree,4,Neither agree nor disagree,3,Less Productive By 30 %,Less Productive By 30 %,Connectivity/internet issues,Interruptions
1356,1985,Male,Between 1 and 5 years,2,Financial and Insurance,Professionals - ICT Professionals,More than 200,5,Couple with dependent children,4,Metro,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working,100% - All of my time," 80%",Yes,Yes," 1% - 9% - Less than 10% of my time"," 1% - 9% - Less than 10% of my time",No," 0%",Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Strongly disagree,1,Somewhat agree,4,Somewhat Positive,4,Somewhat Positive,4,They are about the same,Somewhat likely,4,Neither unlikely or likely,3,Somewhat likely,4,4,8,1,4,7,0.5,8,2,5.5,8,Yes,0.05,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Yes,Yes,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,More Productive By 10 %,More Productive By 10 %,NA,NA
1360,1984,Female,Between 1 and 5 years,2,Health Care and Social Assistance,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,4,Couple with dependent children,4,Metro," 1% - 9% - Less than 10% of my time"," 50% - About half of my time"," 10%"," 50% - About half of my time"," 50% - About half of my time",No,No," 0%"," 0%",No," 0%",Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Neither agree nor disagree,3,Somewhat disagree,2,Strongly disagree,1,Strongly disagree,1,Somewhat agree,4,Strongly disagree,1,Neither agree nor disagree,3,Neither positive nor negative,3,Somewhat Positive,4,They are about the same,Somewhat unlikely,2,Somewhat unlikely,2,Somewhat unlikely,2,2,7,2,4,9,1,6,4,4,9,Yes,0.1,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Somewhat disagree,2,Strongly agree,5,Yes,No,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Less Productive By 20 %,Less Productive By 20 %,NA,NA
1377,1992,Male,Between 1 and 5 years,2,Financial and Insurance,Professionals - Arts and Media Professionals,Between 20 and 199,4,Single person,1,Metro," 70%"," 70%"," 70%"," 70%"," 50% - About half of my time",Yes,Yes," 50% - About half of my time"," 50% - About half of my time",Unsure," 0%",Neither agree nor disagree,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither positive nor negative,3,Neither positive nor negative,3,My direct manger(s),Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,1,7,4,3,9,1,8,3,3,9,No,0.19,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Level Of The Productivity Is The Same,Employee Productivity Hasn't Been Submitted,Problems with audio-visual setup,Connectivity/internet issues
